url,owner,repo,extract_status_code,repo_data,approved
https://github.com/DIMCHERRY/NFT-Ads,DIMCHERRY,NFT-Ads,404,"{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/metrics/statistics#get-the-weekly-commit-activity'}",True
https://github.com/DanieleSalatti/DAppNodePackage-optimism,DanieleSalatti,DAppNodePackage-optimism,200,"[[1653782400, 843, -399], [1654387200, 0, 0], [1654992000, 0, 0], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 0, 0], [1657411200, 0, 0], [1658016000, 13, -6], [1658620800, 1066, -20], [1659225600, 106, -137], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 2333, -721], [1662854400, 0, 0], [1663459200, 28, -17], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 13, -8], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 13, -6], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 29, -9], [1671926400, 15, -2], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 3138, -3128], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/Devzstudio/w3auth,Devzstudio,w3auth,200,"[[1656806400, 7998, -236], [1657411200, 45, -15], [1658016000, 7277, -1753], [1658620800, 3689, -807], [1659225600, 3387, -1885], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/DimaKush/Willer,DimaKush,Willer,200,"[[1661644800, 1290, -388], [1662249600, 780, -544], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 2, -2], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 347280, -22545], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/DimasikS12/otconline-contracts/blob/main/contracts/SafeDeal.sol,DimasikS12,otconline-contracts,200,"[[1658016000, 275, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, -16], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 127, -42], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/FiveElementsLabs/orbit-defi,FiveElementsLabs,orbit-defi,200,"[[1645315200, 786, -361], [1645920000, 38327, -706], [1646524800, 81134, -203497], [1647129600, 4221, -3586], [1647734400, 1036, -405], [1648339200, 4780, -2390], [1648944000, 4935, -1877], [1649548800, 6346, -5386], [1650153600, 8686, -7577], [1650758400, 58761, -20421], [1651363200, 9045, -44730], [1651968000, 1749, -2504], [1652572800, 104, -53], [1653177600, 252, -75], [1653782400, 1652, -719], [1654387200, 745, -714], [1654992000, 23, -3], [1655596800, 85, -86], [1656201600, 1521, -823], [1656806400, 32, -17], [1657411200, 0, 0], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 1, -1], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",False
https://github.com/FluidNFT/commercial-licensing,FluidNFT,commercial-licensing,200,"[[1661644800, 2, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",True
https://github.com/Generative-Labs/web3-mq-sdk,Generative-Labs,web3-mq-sdk,200,"[[1661040000, 7627, -229], [1661644800, 790, -435], [1662249600, 348, -169], [1662854400, 24, -12], [1663459200, 136, -44], [1664064000, 3114, -2967], [1664668800, 0, 0], [1665273600, 457, -8], [1665878400, 17, -13], [1666483200, 327, -152], [1667088000, 3, -1], [1667692800, 4, -1], [1668297600, 114, -2], [1668902400, 3145, -2982], [1669507200, 141, -56], [1670112000, 78, -49], [1670716800, 79, -10], [1671321600, 0, 0], [1671926400, 432, -63], [1672531200, 10, -3], [1673136000, 4432, -3362], [1673740800, 8801, -7707], [1674345600, 7086, -7430], [1674950400, 337, -214], [1675555200, 48, -44], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 83, -4], [1677974400, 29, -5], [1678579200, 8, -3], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 4, -1], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 46, -4], [1683417600, 0, 0]]",True
https://github.com/Marswap/Fluidgains,Marswap,Fluidgains,200,"[[1660435200, 819624, -790374], [1661040000, 3295, -818], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 1633, -1042], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 349, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/OpenZeppelin/contract-bots-gang,OpenZeppelin,contract-bots-gang,200,"[[1657411200, 17262, -145], [1658016000, 0, 0], [1658620800, 6182, -218], [1659225600, 1, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 1, -1], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 4, -1], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 260, -210], [1671321600, 3002, -77], [1671926400, 4546, -3124], [1672531200, 0, 0], [1673136000, 1076, -215], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/ProTeam-Edge/core,ProTeam-Edge,core,200,"[[1595721600, 5972444, -168], [1596326400, 0, 0], [1596931200, 0, 0], [1597536000, 0, 0], [1598140800, 0, 0], [1598745600, 0, 0], [1599350400, 0, 0], [1599955200, 0, 0], [1600560000, 0, 0], [1601164800, 0, 0], [1601769600, 0, 0], [1602374400, 0, 0], [1602979200, 0, 0], [1603584000, 0, 0], [1604188800, 0, 0], [1604793600, 0, 0], [1605398400, 0, 0], [1606003200, 0, 0], [1606608000, 0, 0], [1607212800, 0, 0], [1607817600, 4365709, -2675711], [1608422400, 7128081, -10182757], [1609027200, 29186, -639], [1609632000, 1740, -708], [1610236800, 580, -331], [1610841600, 6748, -5293], [1611446400, 3039, -1460], [1612051200, 2128, -1545], [1612656000, 951, -497], [1613260800, 85, -44], [1613865600, 455354, -227799], [1614470400, 474, -227], [1615075200, 1231, -569], [1615680000, 13571, -10038], [1616284800, 824, -517], [1616889600, 755, -235], [1617494400, 33, -30], [1618099200, 67, -4], [1618704000, 1874, -1420], [1619308800, 438, -381], [1619913600, 0, 0], [1620518400, 558, -261], [1621123200, 329, -163], [1621728000, 4, -1], [1622332800, 544, -479], [1622937600, 7317, -248], [1623542400, 0, 0], [1624147200, 0, 0], [1624752000, 614, -417], [1625356800, 0, 0], [1625961600, 0, 0], [1626566400, 0, 0], [1627171200, 49323, -23235], [1627776000, 219, -74], [1628380800, 487, -122], [1628985600, 0, 0], [1629590400, 0, 0], [1630195200, 1180, -259], [1630800000, 0, 0], [1631404800, 40519, -750], [1632009600, 0, 0], [1632614400, 0, 0], [1633219200, 0, 0], [1633824000, 0, 0], [1634428800, 0, 0], [1635033600, 0, 0], [1635638400, 0, 0], [1636243200, 0, 0], [1636848000, 0, 0], [1637452800, 0, 0], [1638057600, 0, 0], [1638662400, 0, 0], [1639267200, 0, 0], [1639872000, 0, 0], [1640476800, 0, 0], [1641081600, 0, 0], [1641686400, 4928, -1035], [1642291200, 0, 0], [1642896000, 0, 0], [1643500800, 0, 0], [1644105600, 0, 0], [1644710400, 0, 0], [1645315200, 0, 0], [1645920000, 421, -313], [1646524800, 0, 0], [1647129600, 0, 0], [1647734400, 0, 0], [1648339200, 0, 0], [1648944000, 0, 0], [1649548800, 0, 0], [1650153600, 0, 0], [1650758400, 22783, -230], [1651363200, 0, 0], [1651968000, 3353, -2018], [1652572800, 0, 0], [1653177600, 1093, -316], [1653782400, 799, -164], [1654387200, 0, 0], [1654992000, 0, 0], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 2493, -651], [1657411200, 337, -207], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 2825, -529], [1660435200, 0, 0], [1661040000, 726, -375], [1661644800, 1323, -14605], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/Proots-Foundation/proots-client-v1,Proots-Foundation,proots-client-v1,200,"[[1661644800, 2152, -28], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 2713, -143], [1667692800, 3284, -121], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",True
https://github.com/ProxifyDAO/ProXify-DAO,ProxifyDAO,ProXify-DAO,204,{},True
https://github.com/RingsNetwork/rings-node,RingsNetwork,rings-node,200,"[[1640476800, 685, 0], [1641081600, 432, -167], [1641686400, 691, -550], [1642291200, 1493, -1032], [1642896000, 692, -306], [1643500800, 1032, -732], [1644105600, 1254, -943], [1644710400, 1274, -1019], [1645315200, 1322, -969], [1645920000, 975, -523], [1646524800, 2480, -2109], [1647129600, 2337, -1684], [1647734400, 1705, -453], [1648339200, 2636, -1244], [1648944000, 1830, -1719], [1649548800, 948, -428], [1650153600, 2187, -1127], [1650758400, 5238, -630], [1651363200, 9837, -8751], [1651968000, 611, -147], [1652572800, 1481, -698], [1653177600, 1215, -340], [1653782400, 1284, -1158], [1654387200, 573, -218], [1654992000, 2700, -1715], [1655596800, 1520, -388], [1656201600, 2953, -3134], [1656806400, 536, -52], [1657411200, 2135, -1209], [1658016000, 640, -216], [1658620800, 1042, -559], [1659225600, 107, -5], [1659830400, 552, -105], [1660435200, 464, -788], [1661040000, 778, -435], [1661644800, 1356, -1546], [1662249600, 0, 0], [1662854400, 1017, -1302], [1663459200, 706, -332], [1664064000, 188, -233], [1664668800, 0, 0], [1665273600, 1962, -1246], [1665878400, 814, -308], [1666483200, 15, -7], [1667088000, 1352, -524], [1667692800, 118, -28], [1668297600, 26, -1], [1668902400, 1071, -465], [1669507200, 497, -471], [1670112000, 1197, -1079], [1670716800, 73, -70], [1671321600, 416, -258], [1671926400, 0, 0], [1672531200, 628, -209], [1673136000, 373, -491], [1673740800, 71, -8], [1674345600, 0, 0], [1674950400, 427, -124], [1675555200, 1009, -650], [1676160000, 698, -504], [1676764800, 708, -406], [1677369600, 99, -71], [1677974400, 362, -203], [1678579200, 22515, -20732], [1679184000, 475, -395], [1679788800, 920, -713], [1680393600, 504, -630], [1680998400, 49, -3], [1681603200, 426, -64], [1682208000, 70, -11], [1682812800, 0, 0]]",True
https://github.com/RnDAO/pulseSurvey,RnDAO,pulseSurvey,200,"[[1653782400, 23, -1], [1654387200, 0, 0], [1654992000, 0, 0], [1655596800, 416, 0], [1656201600, 0, 0], [1656806400, 2407, -284], [1657411200, 306, -161], [1658016000, 8, -7], [1658620800, 1167, -392], [1659225600, 0, 0], [1659830400, 142, -105], [1660435200, 42, -15], [1661040000, 1, -1], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 25, -5], [1664668800, 0, 0], [1665273600, 833, -57], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 17, -14], [1668902400, 185, -35], [1669507200, 431, -242], [1670112000, 32, -72], [1670716800, 4, -183], [1671321600, 10, -1], [1671926400, 0, 0], [1672531200, 5187, -1606], [1673136000, 397, -563], [1673740800, 6, -27], [1674345600, 1740, -1742], [1674950400, 71, -29], [1675555200, 0, 0], [1676160000, 136, -43], [1676764800, 880, -2700], [1677369600, 19, -18], [1677974400, 81, -16], [1678579200, 294, -79], [1679184000, 9649, -14763], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 5123, -50], [1681603200, 1097, -1470], [1682208000, 728, -340], [1682812800, 0, 0]]",True
https://github.com/SaveWithBuckets/Buckets_v1,SaveWithBuckets,Buckets_v1,404,"{'message': 'Not Found', 'documentation_url': 'https://docs.github.com/rest/metrics/statistics#get-the-weekly-commit-activity'}",True
https://github.com/ScriptusApp/whitepaper,ScriptusApp,whitepaper,200,"[[1653782400, 4, -2], [1654387200, 0, 0], [1654992000, 0, 0], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 0, 0], [1657411200, 0, 0], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",True
https://github.com/SharifElfouly/evm-from-scratch,SharifElfouly,evm-from-scratch,200,"[[1651363200, 1093, -421], [1651968000, 681, -500], [1652572800, 2546, -1733], [1653177600, 0, 0], [1653782400, 0, 0], [1654387200, 0, 0], [1654992000, 56, -54], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 0, 0], [1657411200, 0, 0], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 4, -1], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/Soptq/forta-bot-umbra,Soptq,forta-bot-umbra,200,"[[1662249600, 21, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 10874, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 83, -68], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 4, -1], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",True
https://github.com/Starkdefi/StarkDefi-contracts,Starkdefi,StarkDefi-contracts,200,"[[1645920000, 3533, -1], [1646524800, 699, -515], [1647129600, 0, 0], [1647734400, 0, 0], [1648339200, 166, -22], [1648944000, 179, -11], [1649548800, 161, 0], [1650153600, 219, -18], [1650758400, 228, -32], [1651363200, 374, -7], [1651968000, 252, -25], [1652572800, 160, -5], [1653177600, 201, -5], [1653782400, 27, -2], [1654387200, 263, -34], [1654992000, 81, -3256], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 13235, -259], [1657411200, 0, 0], [1658016000, 360, -132], [1658620800, 4770, -241], [1659225600, 838, -4278], [1659830400, 0, 0], [1660435200, 1211, -56], [1661040000, 1479, -49], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0]]",True
https://github.com/TaterDAO/app,TaterDAO,app,200,"[[1647129600, 22399, -489], [1647734400, 0, 0], [1648339200, 0, 0], [1648944000, 1743, -560], [1649548800, 1735, -811], [1650153600, 0, 0], [1650758400, 0, 0], [1651363200, 68, -50], [1651968000, 0, 0], [1652572800, 3864, -643], [1653177600, 778, -261], [1653782400, 706, -13], [1654387200, 968, -164], [1654992000, 0, 0], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 0, 0], [1657411200, 0, 0], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 10603, -695], [1659830400, 4131, -231], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 308, -190], [1662249600, 10135, -6162], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 195, -124], [1667692800, 890, -405], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 336, -50], [1670112000, 100, -7], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 6913, -17182], [1676764800, 20, -14], [1677369600, 2, -3], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 55, -6], [1682812800, 0, 0]]",True
https://github.com/TerexitariusStomp/dMeter,TerexitariusStomp,dMeter,200,"[[1653177600, 174, -1], [1653782400, 0, 0], [1654387200, 0, 0], [1654992000, 0, 0], [1655596800, 0, 0], [1656201600, 0, 0], [1656806400, 131, -21], [1657411200, 0, 0], [1658016000, 0, 0], [1658620800, 0, 0], [1659225600, 0, 0], [1659830400, 0, 0], [1660435200, 0, 0], [1661040000, 0, 0], [1661644800, 0, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 0, 0], [1668902400, 0, 0], [1669507200, 0, 0], [1670112000, 0, 0], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 0, 0], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0]]",True
https://github.com/ThreeDotsTech/Otomee,ThreeDotsTech,Otomee,200,"[[1661644800, 49924, 0], [1662249600, 0, 0], [1662854400, 0, 0], [1663459200, 0, 0], [1664064000, 0, 0], [1664668800, 0, 0], [1665273600, 0, 0], [1665878400, 0, 0], [1666483200, 0, 0], [1667088000, 0, 0], [1667692800, 0, 0], [1668297600, 59, -61], [1668902400, 16582, -17095], [1669507200, 3193, -2904], [1670112000, 1098, -411], [1670716800, 0, 0], [1671321600, 0, 0], [1671926400, 0, 0], [1672531200, 0, 0], [1673136000, 586, -254], [1673740800, 0, 0], [1674345600, 0, 0], [1674950400, 0, 0], [1675555200, 0, 0], [1676160000, 0, 0], [1676764800, 0, 0], [1677369600, 0, 0], [1677974400, 0, 0], [1678579200, 0, 0], [1679184000, 0, 0], [1679788800, 0, 0], [1680393600, 0, 0], [1680998400, 0, 0], [1681603200, 0, 0], [1682208000, 0, 0], [1682812800, 0, 0], [1683417600, 0, 0]]",True
